ProductId,ProductName,ProductDescription,UnitPrice,StockQuantity,CategoryId,CountryOfOrigin,ProductImageUrl
17245,Yüksek Performanslı Akıllı Telefon,"Akıllı Telefon kategorisinde yüksek performanslı kalite sunan, Germany menşeli harika bir ürün.",30066.27,890,3,Spain,https://picsum.photos/seed/17245/200
17246,Yüksek Performanslı Elbise,"Elbise kategorisinde yüksek performanslı kalite sunan, Türkiye menşeli harika bir ürün.",2581.05,240,6,Germany,https://picsum.photos/seed/17246/200
17247,Akıllı Topuklu Ayakkabı,"Topuklu Ayakkabı kategorisinde akıllı kalite sunan, Netherlands menşeli harika bir ürün.",490.58,84,7,Netherlands,https://picsum.photos/seed/17247/200
17248,Orijinal Kedi Maması,"Kedi Maması kategorisinde orijinal kalite sunan, France menşeli harika bir ürün.",1011.73,641,13,France,https://picsum.photos/seed/17248/200
17249,Dayanıklı Futbol Topu,"Futbol Topu kategorisinde dayanıklı kalite sunan, France menşeli harika bir ürün.",2974.23,66,9,Germany,https://picsum.photos/seed/17249/200
17250,Akıllı Kedi Kumu,"Kedi Kumu kategorisinde akıllı kalite sunan, Spain menşeli harika bir ürün.",202.01,668,13,France,https://picsum.photos/seed/17250/200
17251,Premium Jant Kapağı,"Jant Kapağı kategorisinde premium kalite sunan, Germany menşeli harika bir ürün.",3355.64,216,12,Türkiye,https://picsum.photos/seed/17251/200
17252,Orijinal Keman,"Keman kategorisinde orijinal kalite sunan, Türkiye menşeli harika bir ürün.",23542.09,339,15,Türkiye,https://picsum.photos/seed/17252/200
17253,Ultra Parfüm,"Parfüm kategorisinde ultra kalite sunan, Netherlands menşeli harika bir ürün.",1913.08,482,8,Türkiye,https://picsum.photos/seed/17253/200
17254,Profesyonel Powerbank,"Powerbank kategorisinde profesyonel kalite sunan, Netherlands menşeli harika bir ürün.",15683.27,270,3,France,https://picsum.photos/seed/17254/200
17255,Orijinal Yüz Kremi,"Yüz Kremi kategorisinde orijinal kalite sunan, Germany menşeli harika bir ürün.",1236.42,103,8,Türkiye,https://picsum.photos/seed/17255/200
17256,Ekonomik Ütü,"Ütü kategorisinde ekonomik kalite sunan, Germany menşeli harika bir ürün.",3431.91,661,4,Germany,https://picsum.photos/seed/17256/200
17257,Dayanıklı Çay Makinesi,"Çay Makinesi kategorisinde dayanıklı kalite sunan, Germany menşeli harika bir ürün.",1754.83,465,4,Netherlands,https://picsum.photos/seed/17257/200
17258,Dayanıklı Akvaryum Motoru,"Akvaryum Motoru kategorisinde dayanıklı kalite sunan, Türkiye menşeli harika bir ürün.",1716.54,399,13,Spain,https://picsum.photos/seed/17258/200
17259,Premium Blender,"Blender kategorisinde premium kalite sunan, Türkiye menşeli harika bir ürün.",5226.97,211,4,Italy,https://picsum.photos/seed/17259/200
17260,Premium Blender,"Blender kategorisinde premium kalite sunan, France menşeli harika bir ürün.",9854.44,686,4,Spain,https://picsum.photos/seed/17260/200
17261,Orijinal Tıraş Makinesi,"Tıraş Makinesi kategorisinde orijinal kalite sunan, Netherlands menşeli harika bir ürün.",692.28,633,8,Italy,https://picsum.photos/seed/17261/200
17262,Yüksek Performanslı Lastik Parlatıcı,"Lastik Parlatıcı kategorisinde yüksek performanslı kalite sunan, Türkiye menşeli harika bir ürün.",2965.41,260,12,Spain,https://picsum.photos/seed/17262/200
17263,Premium Akıllı Saat,"Akıllı Saat kategorisinde premium kalite sunan, France menşeli harika bir ürün.",34078.71,829,1,Germany,https://picsum.photos/seed/17263/200
17264,Akıllı Piyano,"Piyano kategorisinde akıllı kalite sunan, Spain menşeli harika bir ürün.",21601.89,210,15,Spain,https://picsum.photos/seed/17264/200
17265,Orijinal Pamuklu T-Shirt,"Pamuklu T-Shirt kategorisinde orijinal kalite sunan, Spain menşeli harika bir ürün.",1809.02,161,6,Türkiye,https://picsum.photos/seed/17265/200
17266,Ergonomik Oyun Laptopu,"Oyun Laptopu kategorisinde ergonomik kalite sunan, Spain menşeli harika bir ürün.",7601.51,7,2,France,https://picsum.photos/seed/17266/200
17267,Lüks Kuş Kafesi,"Kuş Kafesi kategorisinde lüks kalite sunan, Netherlands menşeli harika bir ürün.",746.6,794,13,Türkiye,https://picsum.photos/seed/17267/200
17268,Lüks Defter,"Defter kategorisinde lüks kalite sunan, Netherlands menşeli harika bir ürün.",81.38,443,11,France,https://picsum.photos/seed/17268/200
17269,Lüks Akıllı Telefon,"Akıllı Telefon kategorisinde lüks kalite sunan, Germany menşeli harika bir ürün.",25949.64,367,3,Germany,https://picsum.photos/seed/17269/200
17270,Yeni Sezon Çay Makinesi,"Çay Makinesi kategorisinde yeni sezon kalite sunan, Spain menşeli harika bir ürün.",6568.94,379,4,Germany,https://picsum.photos/seed/17270/200
17271,Yüksek Performanslı Jant Kapağı,"Jant Kapağı kategorisinde yüksek performanslı kalite sunan, Germany menşeli harika bir ürün.",3897.03,862,12,Türkiye,https://picsum.photos/seed/17271/200
17272,Lüks Peluş Oyuncak,"Peluş Oyuncak kategorisinde lüks kalite sunan, Netherlands menşeli harika bir ürün.",4102.35,361,10,Türkiye,https://picsum.photos/seed/17272/200
17273,Kompakt Çay Makinesi,"Çay Makinesi kategorisinde kompakt kalite sunan, Germany menşeli harika bir ürün.",8046.18,27,4,Germany,https://picsum.photos/seed/17273/200
17274,Dayanıklı Dolma Kalem,"Dolma Kalem kategorisinde dayanıklı kalite sunan, Türkiye menşeli harika bir ürün.",132.51,808,11,Türkiye,https://picsum.photos/seed/17274/200
17275,Yeni Sezon Akvaryum Motoru,"Akvaryum Motoru kategorisinde yeni sezon kalite sunan, Netherlands menşeli harika bir ürün.",108.93,900,13,Netherlands,https://picsum.photos/seed/17275/200
17276,Orijinal SSD Disk,"SSD Disk kategorisinde orijinal kalite sunan, Türkiye menşeli harika bir ürün.",19377.32,475,2,Spain,https://picsum.photos/seed/17276/200
17277,Orijinal Kedi Kumu,"Kedi Kumu kategorisinde orijinal kalite sunan, Germany menşeli harika bir ürün.",1901.26,984,13,Türkiye,https://picsum.photos/seed/17277/200
17278,Ultra SSD Disk,"SSD Disk kategorisinde ultra kalite sunan, Italy menşeli harika bir ürün.",39350.21,43,2,France,https://picsum.photos/seed/17278/200
17279,Kompakt Blender,"Blender kategorisinde kompakt kalite sunan, Italy menşeli harika bir ürün.",3137.73,966,4,Netherlands,https://picsum.photos/seed/17279/200
17280,Yeni Sezon Tektaş Yüzük,"Tektaş Yüzük kategorisinde yeni sezon kalite sunan, Germany menşeli harika bir ürün.",9236.57,491,14,Italy,https://picsum.photos/seed/17280/200
17281,Kompakt Gümüş Kolye,"Gümüş Kolye kategorisinde kompakt kalite sunan, Spain menşeli harika bir ürün.",36671.82,593,14,Spain,https://picsum.photos/seed/17281/200
17282,Kompakt Bisiklet,"Bisiklet kategorisinde kompakt kalite sunan, Netherlands menşeli harika bir ürün.",3318.63,505,9,Spain,https://picsum.photos/seed/17282/200
17283,Ergonomik Spor Ayakkabı,"Spor Ayakkabı kategorisinde ergonomik kalite sunan, Spain menşeli harika bir ürün.",3705.39,391,7,Netherlands,https://picsum.photos/seed/17283/200
17284,Profesyonel Harici Harddisk,"Harici Harddisk kategorisinde profesyonel kalite sunan, Netherlands menşeli harika bir ürün.",8461.34,674,2,Germany,https://picsum.photos/seed/17284/200
17285,Yüksek Performanslı Blender,"Blender kategorisinde yüksek performanslı kalite sunan, Germany menşeli harika bir ürün.",2078.1,712,4,Türkiye,https://picsum.photos/seed/17285/200
17286,Ergonomik Kedi Kumu,"Kedi Kumu kategorisinde ergonomik kalite sunan, France menşeli harika bir ürün.",1075.49,11,13,Germany,https://picsum.photos/seed/17286/200
17287,Kompakt Oto Paspas,"Oto Paspas kategorisinde kompakt kalite sunan, France menşeli harika bir ürün.",2492.29,998,12,Türkiye,https://picsum.photos/seed/17287/200
17288,Ergonomik Araç İçi Kamera,"Araç İçi Kamera kategorisinde ergonomik kalite sunan, Türkiye menşeli harika bir ürün.",3528.07,279,12,Italy,https://picsum.photos/seed/17288/200
17289,Ultra Köşe Koltuk,"Köşe Koltuk kategorisinde ultra kalite sunan, Netherlands menşeli harika bir ürün.",11036.64,509,5,Italy,https://picsum.photos/seed/17289/200
17290,Yeni Sezon Ekran Koruyucu,"Ekran Koruyucu kategorisinde yeni sezon kalite sunan, Türkiye menşeli harika bir ürün.",7203.56,569,3,Türkiye,https://picsum.photos/seed/17290/200
17291,Orijinal Yüz Kremi,"Yüz Kremi kategorisinde orijinal kalite sunan, Türkiye menşeli harika bir ürün.",973.47,680,8,Germany,https://picsum.photos/seed/17291/200
17292,Ergonomik Ekran Koruyucu,"Ekran Koruyucu kategorisinde ergonomik kalite sunan, Germany menşeli harika bir ürün.",22584.11,410,3,Germany,https://picsum.photos/seed/17292/200
17293,Yeni Sezon Robot Süpürge,"Robot Süpürge kategorisinde yeni sezon kalite sunan, France menşeli harika bir ürün.",6708.6,679,4,Italy,https://picsum.photos/seed/17293/200
17294,Lüks Lego Seti,"Lego Seti kategorisinde lüks kalite sunan, Türkiye menşeli harika bir ürün.",4975.95,32,10,Spain,https://picsum.photos/seed/17294/200
17295,Ekonomik Bilim Kitabı,"Bilim Kitabı kategorisinde ekonomik kalite sunan, Spain menşeli harika bir ürün.",260.95,521,11,Germany,https://picsum.photos/seed/17295/200
17296,Yeni Sezon Deri Saat,"Deri Saat kategorisinde yeni sezon kalite sunan, Türkiye menşeli harika bir ürün.",41750.87,266,14,Germany,https://picsum.photos/seed/17296/200
17297,Premium Silecek Takımı,"Silecek Takımı kategorisinde premium kalite sunan, Türkiye menşeli harika bir ürün.",3009.72,859,12,Spain,https://picsum.photos/seed/17297/200
17298,Orijinal Yapboz (Puzzle),"Yapboz (Puzzle) kategorisinde orijinal kalite sunan, Spain menşeli harika bir ürün.",4195.44,192,10,Italy,https://picsum.photos/seed/17298/200
17299,Profesyonel Akülü Araba,"Akülü Araba kategorisinde profesyonel kalite sunan, Netherlands menşeli harika bir ürün.",3323.93,94,10,Netherlands,https://picsum.photos/seed/17299/200
17300,Akıllı Lastik Parlatıcı,"Lastik Parlatıcı kategorisinde akıllı kalite sunan, Türkiye menşeli harika bir ürün.",1565.66,824,12,Spain,https://picsum.photos/seed/17300/200
17301,Ekonomik Peluş Oyuncak,"Peluş Oyuncak kategorisinde ekonomik kalite sunan, Italy menşeli harika bir ürün.",1750.59,644,10,Italy,https://picsum.photos/seed/17301/200
17302,Kompakt Motor Yağı,"Motor Yağı kategorisinde kompakt kalite sunan, Netherlands menşeli harika bir ürün.",3913.13,190,12,Italy,https://picsum.photos/seed/17302/200
17303,Ultra Kot Pantolon,"Kot Pantolon kategorisinde ultra kalite sunan, Türkiye menşeli harika bir ürün.",337.98,950,6,Spain,https://picsum.photos/seed/17303/200
17304,Yeni Sezon Tıraş Makinesi,"Tıraş Makinesi kategorisinde yeni sezon kalite sunan, Italy menşeli harika bir ürün.",496.77,615,8,Germany,https://picsum.photos/seed/17304/200
17305,Akıllı Keman,"Keman kategorisinde akıllı kalite sunan, Spain menşeli harika bir ürün.",25212.29,969,15,Germany,https://picsum.photos/seed/17305/200
17306,Dayanıklı Bisiklet,"Bisiklet kategorisinde dayanıklı kalite sunan, Türkiye menşeli harika bir ürün.",6194.45,630,9,Netherlands,https://picsum.photos/seed/17306/200
17307,Orijinal Gardırop,"Gardırop kategorisinde orijinal kalite sunan, Türkiye menşeli harika bir ürün.",10472.77,482,5,Netherlands,https://picsum.photos/seed/17307/200
17308,Dayanıklı Sandalet,"Sandalet kategorisinde dayanıklı kalite sunan, Italy menşeli harika bir ürün.",2151.74,131,7,Italy,https://picsum.photos/seed/17308/200
17309,Profesyonel 4K Smart TV,"4K Smart TV kategorisinde profesyonel kalite sunan, Spain menşeli harika bir ürün.",27831.31,434,1,France,https://picsum.photos/seed/17309/200
17310,Yüksek Performanslı Güneş Gözlüğü,"Güneş Gözlüğü kategorisinde yüksek performanslı kalite sunan, Germany menşeli harika bir ürün.",36310.2,175,14,Spain,https://picsum.photos/seed/17310/200
17311,Yüksek Performanslı Silecek Takımı,"Silecek Takımı kategorisinde yüksek performanslı kalite sunan, Türkiye menşeli harika bir ürün.",1276.71,429,12,Italy,https://picsum.photos/seed/17311/200
17312,Premium Parfüm,"Parfüm kategorisinde premium kalite sunan, France menşeli harika bir ürün.",90.74,784,8,Germany,https://picsum.photos/seed/17312/200
17313,Ergonomik Kot Pantolon,"Kot Pantolon kategorisinde ergonomik kalite sunan, Italy menşeli harika bir ürün.",1707.35,26,6,France,https://picsum.photos/seed/17313/200
17314,Premium Uzaktan Kumandalı Araba,"Uzaktan Kumandalı Araba kategorisinde premium kalite sunan, Netherlands menşeli harika bir ürün.",251.46,37,10,Türkiye,https://picsum.photos/seed/17314/200
17315,Kompakt Gardırop,"Gardırop kategorisinde kompakt kalite sunan, Italy menşeli harika bir ürün.",7233.26,211,5,Netherlands,https://picsum.photos/seed/17315/200
17316,Akıllı Çay Makinesi,"Çay Makinesi kategorisinde akıllı kalite sunan, Türkiye menşeli harika bir ürün.",2278.55,852,4,Italy,https://picsum.photos/seed/17316/200
17317,Premium Tenis Raketi,"Tenis Raketi kategorisinde premium kalite sunan, France menşeli harika bir ürün.",7792.12,189,9,France,https://picsum.photos/seed/17317/200
17318,Kompakt Keman,"Keman kategorisinde kompakt kalite sunan, Germany menşeli harika bir ürün.",29051.75,455,15,Italy,https://picsum.photos/seed/17318/200
17319,Dayanıklı Altın Küpe,"Altın Küpe kategorisinde dayanıklı kalite sunan, Italy menşeli harika bir ürün.",18569.87,646,14,Türkiye,https://picsum.photos/seed/17319/200
17320,Premium Topuklu Ayakkabı,"Topuklu Ayakkabı kategorisinde premium kalite sunan, Spain menşeli harika bir ürün.",4584.56,67,7,Germany,https://picsum.photos/seed/17320/200
17321,Akıllı Gömlek,"Gömlek kategorisinde akıllı kalite sunan, France menşeli harika bir ürün.",1800.65,492,6,Germany,https://picsum.photos/seed/17321/200
17322,Lüks Tırmalama Tahtası,"Tırmalama Tahtası kategorisinde lüks kalite sunan, Netherlands menşeli harika bir ürün.",1884.96,483,13,Germany,https://picsum.photos/seed/17322/200
17323,Yeni Sezon Güneş Gözlüğü,"Güneş Gözlüğü kategorisinde yeni sezon kalite sunan, Spain menşeli harika bir ürün.",14741.77,116,14,Spain,https://picsum.photos/seed/17323/200
17324,Orijinal Silecek Takımı,"Silecek Takımı kategorisinde orijinal kalite sunan, Spain menşeli harika bir ürün.",1343.5,629,12,Türkiye,https://picsum.photos/seed/17324/200
17325,Akıllı Gömlek,"Gömlek kategorisinde akıllı kalite sunan, Netherlands menşeli harika bir ürün.",1757.16,94,6,Netherlands,https://picsum.photos/seed/17325/200
17326,Ultra Uzaktan Kumandalı Araba,"Uzaktan Kumandalı Araba kategorisinde ultra kalite sunan, Netherlands menşeli harika bir ürün.",621.29,298,10,Germany,https://picsum.photos/seed/17326/200
17327,Lüks Lastik Parlatıcı,"Lastik Parlatıcı kategorisinde lüks kalite sunan, Germany menşeli harika bir ürün.",2276.93,418,12,Italy,https://picsum.photos/seed/17327/200
17328,Premium Gardırop,"Gardırop kategorisinde premium kalite sunan, Netherlands menşeli harika bir ürün.",2044.24,564,5,Türkiye,https://picsum.photos/seed/17328/200
17329,Premium Projeksiyon Cihazı,"Projeksiyon Cihazı kategorisinde premium kalite sunan, France menşeli harika bir ürün.",33575.48,18,1,Spain,https://picsum.photos/seed/17329/200
17330,Premium Eğitici Oyun Seti,"Eğitici Oyun Seti kategorisinde premium kalite sunan, Türkiye menşeli harika bir ürün.",2275.87,437,10,Spain,https://picsum.photos/seed/17330/200
17331,Dayanıklı Yapboz (Puzzle),"Yapboz (Puzzle) kategorisinde dayanıklı kalite sunan, Spain menşeli harika bir ürün.",667.22,768,10,Spain,https://picsum.photos/seed/17331/200
17332,Ekonomik Akvaryum Motoru,"Akvaryum Motoru kategorisinde ekonomik kalite sunan, Spain menşeli harika bir ürün.",486.81,677,13,France,https://picsum.photos/seed/17332/200
17333,Akıllı Akülü Araba,"Akülü Araba kategorisinde akıllı kalite sunan, Spain menşeli harika bir ürün.",4126.66,726,10,Spain,https://picsum.photos/seed/17333/200
17334,Yeni Sezon Eğitici Oyun Seti,"Eğitici Oyun Seti kategorisinde yeni sezon kalite sunan, Germany menşeli harika bir ürün.",2932.71,584,10,France,https://picsum.photos/seed/17334/200
17335,Kompakt Elbise,"Elbise kategorisinde kompakt kalite sunan, Türkiye menşeli harika bir ürün.",1691.06,243,6,France,https://picsum.photos/seed/17335/200
17336,Yüksek Performanslı Davul Bageti,"Davul Bageti kategorisinde yüksek performanslı kalite sunan, Spain menşeli harika bir ürün.",20413.48,722,15,Netherlands,https://picsum.photos/seed/17336/200
17337,Ergonomik Kahve Makinesi,"Kahve Makinesi kategorisinde ergonomik kalite sunan, Türkiye menşeli harika bir ürün.",3558.14,276,4,Türkiye,https://picsum.photos/seed/17337/200
17338,Yeni Sezon Lego Seti,"Lego Seti kategorisinde yeni sezon kalite sunan, Italy menşeli harika bir ürün.",2740.73,969,10,Spain,https://picsum.photos/seed/17338/200
17339,Dayanıklı Motor Yağı,"Motor Yağı kategorisinde dayanıklı kalite sunan, Germany menşeli harika bir ürün.",935.75,204,12,Türkiye,https://picsum.photos/seed/17339/200
17340,Yüksek Performanslı Hızlı Şarj Aleti,"Hızlı Şarj Aleti kategorisinde yüksek performanslı kalite sunan, Netherlands menşeli harika bir ürün.",32383.77,158,3,Germany,https://picsum.photos/seed/17340/200
17341,Ultra Kot Pantolon,"Kot Pantolon kategorisinde ultra kalite sunan, Italy menşeli harika bir ürün.",2360.57,961,6,Italy,https://picsum.photos/seed/17341/200
17342,Orijinal Bilim Kitabı,"Bilim Kitabı kategorisinde orijinal kalite sunan, Italy menşeli harika bir ürün.",157.6,414,11,Türkiye,https://picsum.photos/seed/17342/200
